4312873148 0 0 0
4312873161 0 0 0
4312873174 0 0 0
4312873187 0 0 0
4312873200 5816 0 4
4312873213 2296 0 1
4312873226 0 0 0
4312873239 0 0 0
4312873252 0 0 0
4312873265 0 0 0
4312873278 0 0 0
4312873291 0 0 0
4312873304 0 0 0
4312873317 0 0 0
4312873330 0 0 0
4312873343 0 0 0
4312873356 0 0 0
4312873369 0 0 0
4312873382 1793 0 1
4312873395 0 0 0
4312873408 0 0 0
4312873421 0 0 0
4312873434 0 0 0
4312873447 0 0 0
4312873460 6686 0 4
4312873473 0 0 0
4312873486 0 0 0
4312873499 0 0 0
4312873512 0 0 0
4312873525 0 0 0
4312873538 0 0 0
4312873551 0 0 0
4312873564 0 0 0
4312873577 0 0 0
4312873590 0 0 0
4312873603 0 0 0
4312873616 0 0 0
4312873629 1841 0 0
4312873642 0 0 0
4312873655 0 0 0
4312873668 0 0 0
4312873681 0 0 0
4312873694 0 0 0
4312873707 2809 0 2
4312873720 2715 0 1
4312873733 0 0 0
4312873746 0 0 0
4312873759 0 0 0
4312873772 0 0 0
4312873785 0 0 0
4312873798 0 0 0
4312873811 0 0 0
4312873824 0 0 0
4312873837 0 0 0
4312873850 0 0 0
4312873863 0 0 0
4312873876 1772 0 1
4312873889 0 0 0
4312873902 0 0 0
4312873915 0 0 0
4312873928 0 0 0
4312873941 0 0 0
4312873954 0 0 0
4312873967 4633 0 4
4312873980 0 0 0
4312873993 0 0 0
4312874006 0 0 0
4312874019 0 0 0
4312874032 0 0 0
4312874045 0 0 0
4312874058 0 0 0
4312874071 0 0 0
4312874084 0 0 0
4312874097 0 0 0
4312874110 0 0 0
4312874123 1742 0 1
4312874136 0 0 0
4312874149 0 0 0
4312874162 0 0 0
4312874175 0 0 0
4312874188 0 0 0
4312874201 0 0 0
4312874214 2341 0 2
4312874227 1482 0 1
4312874240 0 0 0
4312874253 0 0 0
4312874266 0 0 0
4312874279 0 0 0
4312874292 0 0 0
4312874305 0 0 0
4312874318 0 0 0
4312874331 0 0 0
4312874344 0 0 0
4312874357 0 0 0
4312874370 0 0 0
4312874383 1754 0 1
4312874396 0 0 0
4312874409 0 0 0
4312874422 0 0 0
4312874435 0 0 0
4312874448 0 0 0
4312874461 0 0 0
4312874474 3058 0 2
4312874487 0 0 0
4312874500 0 0 0
4312874513 0 0 0
4312874526 0 0 0
4312874539 0 0 0
4312874552 0 0 0
4312874565 0 0 0
4312874578 0 0 0
4312874591 0 0 0
4312874604 0 0 0
4312874617 0 0 0
4312874630 1760 0 1
4312874643 0 0 0
4312874656 0 0 0
4312874669 0 0 0
4312874682 0 0 0
4312874695 0 0 0
4312874708 0 0 0
4312874721 2588 0 3
4312874734 0 0 0
4312874747 0 0 0
4312874760 0 0 0
4312874773 0 0 0
4312874786 0 0 0
4312874799 0 0 0
4312874812 0 0 0
4312874825 0 0 0
4312874838 0 0 0
4312874851 0 0 0
4312874864 0 0 0
4312874877 1728 0 0
4312874890 0 0 0
4312874903 0 0 0
4312874916 0 0 0
4312874929 0 0 0
4312874942 0 0 0
4312874955 0 0 0
4312874968 0 0 0
4312874981 2097 0 2
4312874994 0 0 0
4312875007 0 0 0
4312875020 0 0 0
4312875033 0 0 0
4312875046 0 0 0
4312875059 0 0 0
4312875072 0 0 0
4312875085 0 0 0
4312875098 0 0 0
4312875111 0 0 0
4312875124 0 0 0
4312875137 1871 0 1
4312875150 0 0 0
4312875163 0 0 0
4312875176 0 0 0
4312875189 0 0 0
4312875202 0 0 0
4312875215 0 0 0
4312875228 1714 0 2
4312875241 0 0 0
4312875254 0 0 0
4312875267 0 0 0
4312875280 0 0 0
4312875293 0 0 0
4312875306 0 0 0
4312875319 0 0 0
4312875332 0 0 0
4312875345 0 0 0
4312875358 0 0 0
4312875371 0 0 0
4312875384 1712 0 1
4312875397 0 0 0
4312875410 0 0 0
4312875423 0 0 0
4312875436 0 0 0
4312875449 0 0 0
4312875462 0 0 0
4312875475 312 0 1
4312875488 1126 0 1
4312875501 0 0 0
4312875514 0 0 0
4312875527 0 0 0
4312875540 0 0 0
4312875553 0 0 0
4312875566 0 0 0
4312875579 0 0 0
4312875592 0 0 0
4312875605 0 0 0
4312875618 0 0 0
4312875631 1638 0 1
4312875644 0 0 0
4312875657 0 0 0
4312875670 0 0 0
4312875683 0 0 0
4312875696 0 0 0
4312875709 0 0 0
4312875722 0 0 0
4312875735 1151 0 2
4312875748 0 0 0
4312875761 0 0 0
4312875774 0 0 0
4312875787 0 0 0
4312875800 0 0 0
4312875813 0 0 0
4312875826 0 0 0
4312875839 0 0 0
4312875852 0 0 0
4312875865 0 0 0
4312875878 0 0 1
4312875891 0 0 0
4312875904 0 0 0
4312875917 0 0 0
4312875930 0 0 0
4312875943 0 0 0
4312875956 0 0 0
4312875969 0 0 0
4312875982 0 0 4
4312875995 0 0 13
read 395 profiled data
